ID,resID,atmilitary,atreligion,ated,atprof,atinc,atrace,atage,atmale,selected,rating
1537,AFIIFNK4FM7MZ,Served,Jewish,Baptist college,Lawyer,210K,Caucasian,68,Male,0,0.0
1538,A39WGGJ22N4S4F,Served,Catholic,Ivy League university,Business owner,5.1M,Hispanic,36,Male,1,0.3333333333333333
1539,A39WGGJ22N4S4F,Did Not Serve,Catholic,No BA,Car dealer,92K,White,75,Female,0,0.16666666666666666
1540,A39WGGJ22N4S4F,Served,None,Baptist college,Farmer,65K,Caucasian,36,Male,1,1.0
1541,A39WGGJ22N4S4F,Served,None,Ivy League university,High school teacher,210K,Asian American,52,Male,0,0.5
1542,A39WGGJ22N4S4F,Served,Mormon,Small college,Car dealer,5.1M,Hispanic,68,Female,0,0.0
1543,A39WGGJ22N4S4F,Did Not Serve,None,Community college,Doctor,65K,Hispanic,45,Female,1,0.8333333333333334
1544,A39WGGJ22N4S4F,Did Not Serve,Mainline protestant,Ivy League university,Car dealer,65K,Caucasian,68,Male,0,0.6666666666666666
1545,A39WGGJ22N4S4F,Served,Catholic,Community college,Doctor,54K,Black,68,Male,1,0.8333333333333334
1546,A39WGGJ22N4S4F,Did Not Serve,None,Baptist college,High school teacher,32K,Native American,45,Male,1,0.8333333333333334
1547,A39WGGJ22N4S4F,Served,None,Baptist college,Lawyer,54K,Caucasian,45,Female,0,1.0
1548,A39WGGJ22N4S4F,Did Not Serve,Jewish,No BA,Car dealer,32K,Black,52,Male,0,0.16666666666666666
1549,A39WGGJ22N4S4F,Served,Mormon,Ivy League university,Business owner,32K,Caucasian,68,Female,1,0.6666666666666666
1550,A3RH7YFBLJTKEU,Served,Mormon,Ivy League university,Doctor,5.1M,Hispanic,60,Female,1,0.6666666666666666
1551,A3RH7YFBLJTKEU,Did Not Serve,Jewish,No BA,Car dealer,65K,Black,36,Female,0,0.5
1552,A3RH7YFBLJTKEU,Served,Jewish,No BA,Farmer,65K,Hispanic,68,Female,0,0.6666666666666666
1553,A3RH7YFBLJTKEU,Did Not Serve,Evangelical protestant,Ivy League university,High school teacher,5.1M,Hispanic,45,Female,1,0.3333333333333333
1554,A3RH7YFBLJTKEU,Served,Mainline protestant,Small college,Business owner,210K,Black,60,Female,0,0.3333333333333333
1555,A3RH7YFBLJTKEU,Served,Jewish,Small college,Lawyer,65K,Black,60,Female,1,0.6666666666666666
1556,A3RH7YFBLJTKEU,Served,None,No BA,Lawyer,210K,Asian American,60,Female,0,0.5
1557,A3RH7YFBLJTKEU,Served,Mormon,State university,High school teacher,210K,Native American,36,Male,1,0.6666666666666666
1558,A3RH7YFBLJTKEU,Did Not Serve,None,State university,Doctor,32K,Black,36,Male,0,0.6666666666666666
1559,A3RH7YFBLJTKEU,Served,Mainline protestant,State university,Farmer,5.1M,Hispanic,75,Female,1,0.5
1560,A3RH7YFBLJTKEU,Did Not Serve,None,Community college,Business owner,32K,Hispanic,52,Female,0,0.6666666666666666
1561,A3RH7YFBLJTKEU,Served,Mormon,Ivy League university,Business owner,5.1M,Asian American,45,Male,1,0.5
1562,ADKTSAEJWZ2TF,Served,Jewish,Small college,Farmer,92K,Caucasian,36,Female,1,0.6666666666666666
1563,ADKTSAEJWZ2TF,Served,Mainline protestant,Small college,Lawyer,32K,Caucasian,52,Female,0,0.5
1564,ADKTSAEJWZ2TF,Served,Evangelical protestant,Small college,Car dealer,210K,Native American,68,Male,0,0.16666666666666666
1565,ADKTSAEJWZ2TF,Did Not Serve,None,No BA,High school teacher,65K,White,45,Male,1,0.3333333333333333
1566,ADKTSAEJWZ2TF,Served,Mormon,Small college,Farmer,32K,White,68,Male,1,0.5
1567,ADKTSAEJWZ2TF,Served,Catholic,Baptist college,Car dealer,54K,Caucasian,45,Female,0,0.16666666666666666
1568,ADKTSAEJWZ2TF,Did Not Serve,Jewish,Ivy League university,Car dealer,32K,White,75,Female,0,0.8333333333333334
1569,ADKTSAEJWZ2TF,Did Not Serve,Jewish,Baptist college,Business owner,5.1M,Black,68,Female,1,0.16666666666666666
1570,ADKTSAEJWZ2TF,Served,Evangelical protestant,State university,Business owner,54K,Asian American,68,Male,0,0.8333333333333334
1571,ADKTSAEJWZ2TF,Did Not Serve,Mormon,Small college,Business owner,210K,Caucasian,36,Female,1,0.3333333333333333
1572,ADKTSAEJWZ2TF,Did Not Serve,Evangelical protestant,Baptist college,Car dealer,92K,Black,45,Female,0,0.5
1573,ADKTSAEJWZ2TF,Served,None,Ivy League university,Lawyer,32K,Asian American,36,Male,1,0.16666666666666666
1574,A3CQC42L0N5QNP,Did Not Serve,Mainline protestant,No BA,Lawyer,32K,White,45,Female,0,0.8333333333333334
1575,A3CQC42L0N5QNP,Did Not Serve,Jewish,Ivy League university,High school teacher,5.1M,Asian American,60,Male,1,0.5
1576,A3CQC42L0N5QNP,Served,Jewish,State university,Car dealer,210K,Hispanic,60,Male,0,0.6666666666666666
1577,A3CQC42L0N5QNP,Did Not Serve,Jewish,Small college,Business owner,65K,Black,68,Male,1,0.8333333333333334
1578,A3CQC42L0N5QNP,Did Not Serve,Jewish,Baptist college,Farmer,54K,Caucasian,68,Female,0,1.0
1579,A3CQC42L0N5QNP,Did Not Serve,Jewish,Baptist college,Doctor,32K,Native American,45,Male,1,0.6666666666666666
1580,A3CQC42L0N5QNP,Did Not Serve,None,No BA,Lawyer,5.1M,Hispanic,75,Female,1,1.0
1581,A3CQC42L0N5QNP,Served,Evangelical protestant,No BA,Car dealer,32K,Black,52,Male,0,0.8333333333333334
1582,A3CQC42L0N5QNP,Did Not Serve,None,State university,Car dealer,54K,Native American,68,Female,0,0.8333333333333334
1583,A3CQC42L0N5QNP,Did Not Serve,Jewish,Ivy League university,High school teacher,54K,White,68,Male,1,0.6666666666666666
1584,A3CQC42L0N5QNP,Did Not Serve,Mormon,State university,Lawyer,32K,Asian American,45,Male,1,1.0
1585,A3CQC42L0N5QNP,Served,Evangelical protestant,State university,Business owner,92K,Black,68,Male,0,0.8333333333333334
1586,ASYSMA6QEW4SV,Served,Evangelical protestant,State university,Lawyer,210K,White,52,Male,0,0.6666666666666666
1587,ASYSMA6QEW4SV,Served,Evangelical protestant,Small college,Farmer,54K,Hispanic,45,Female,1,0.8333333333333334
1588,ASYSMA6QEW4SV,Served,Evangelical protestant,No BA,Lawyer,5.1M,White,36,Female,0,0.16666666666666666
1589,ASYSMA6QEW4SV,Did Not Serve,Mormon,No BA,Lawyer,54K,Caucasian,60,Male,1,0.3333333333333333
1590,ASYSMA6QEW4SV,Did Not Serve,Jewish,Community college,High school teacher,5.1M,Caucasian,45,Male,1,0.6666666666666666
1591,ASYSMA6QEW4SV,Served,Jewish,No BA,Lawyer,54K,Hispanic,52,Female,0,0.6666666666666666
1592,ASYSMA6QEW4SV,Served,Mainline protestant,State university,Car dealer,210K,Caucasian,52,Female,0,0.5
1593,ASYSMA6QEW4SV,Served,None,Ivy League university,Doctor,32K,White,52,Male,1,0.6666666666666666
1594,ASYSMA6QEW4SV,Served,None,No BA,High school teacher,32K,Native American,75,Female,1,0.6666666666666666
1595,ASYSMA6QEW4SV,Did Not Serve,Mainline protestant,No BA,High school teacher,65K,Hispanic,36,Male,0,0.6666666666666666
1596,ASYSMA6QEW4SV,Served,Catholic,Small college,High school teacher,210K,Native American,60,Female,1,0.8333333333333334
1597,ASYSMA6QEW4SV,Served,Mainline protestant,Baptist college,Farmer,5.1M,Black,52,Female,0,0.6666666666666666
1598,A27FVNQCF71TLI,Did Not Serve,Jewish,Ivy League university,Doctor,54K,Caucasian,52,Male,0,0.6666666666666666
1599,A27FVNQCF71TLI,Served,Jewish,Ivy League university,Lawyer,92K,Black,68,Male,1,0.8333333333333334
1600,A27FVNQCF71TLI,Served,Jewish,Ivy League university,Farmer,65K,Asian American,68,Female,1,0.3333333333333333
1601,A27FVNQCF71TLI,Did Not Serve,Mormon,State university,Farmer,54K,Black,45,Male,0,0.0
1602,A27FVNQCF71TLI,Served,Catholic,No BA,High school teacher,32K,Asian American,45,Female,1,0.5
1603,A27FVNQCF71TLI,Did Not Serve,Evangelical protestant,Ivy League university,Lawyer,54K,Asian American,60,Male,0,0.3333333333333333
1604,A27FVNQCF71TLI,Served,Evangelical protestant,Baptist college,Farmer,54K,Caucasian,60,Female,1,0.16666666666666666
1605,A27FVNQCF71TLI,Served,Evangelical protestant,No BA,Car dealer,92K,Native American,36,Female,0,0.0
1606,A27FVNQCF71TLI,Served,Evangelical protestant,No BA,Farmer,32K,White,52,Male,0,0.8333333333333334
1607,A27FVNQCF71TLI,Served,None,Small college,Lawyer,54K,Native American,52,Female,1,0.16666666666666666
1608,A27FVNQCF71TLI,Did Not Serve,Mormon,State university,High school teacher,210K,Asian American,75,Male,0,0.16666666666666666
1609,A27FVNQCF71TLI,Did Not Serve,Mainline protestant,Community college,Farmer,92K,Asian American,45,Male,1,0.3333333333333333
1610,AMS2HUA5Z3LC4,Did Not Serve,None,No BA,Farmer,54K,Caucasian,68,Male,0,0.16666666666666666
1611,AMS2HUA5Z3LC4,Served,Jewish,Community college,High school teacher,92K,Native American,36,Female,1,0.5
1612,AMS2HUA5Z3LC4,Did Not Serve,Jewish,Community college,Business owner,32K,White,36,Male,1,0.3333333333333333
1613,AMS2HUA5Z3LC4,Served,Catholic,State university,High school teacher,92K,Native American,60,Female,0,0.16666666666666666
1614,AMS2HUA5Z3LC4,Served,None,State university,Farmer,210K,Caucasian,36,Female,1,0.3333333333333333
1615,AMS2HUA5Z3LC4,Served,Evangelical protestant,No BA,Lawyer,32K,Black,75,Male,0,0.16666666666666666
1616,AMS2HUA5Z3LC4,Served,Evangelical protestant,State university,Lawyer,32K,Asian American,68,Female,1,0.16666666666666666
1617,AMS2HUA5Z3LC4,Did Not Serve,Mormon,State university,Farmer,32K,Caucasian,68,Male,0,0.16666666666666666
1618,AMS2HUA5Z3LC4,Served,Mormon,Baptist college,Farmer,65K,Caucasian,52,Male,0,0.16666666666666666
1619,AMS2HUA5Z3LC4,Served,Mainline protestant,Small college,High school teacher,210K,Asian American,68,Male,1,0.3333333333333333
1620,AMS2HUA5Z3LC4,Served,Mainline protestant,Community college,Lawyer,5.1M,Hispanic,60,Male,0,0.16666666666666666
1621,AMS2HUA5Z3LC4,Did Not Serve,None,Ivy League university,High school teacher,92K,Native American,36,Female,1,0.5
1622,A49HPQ9P5AHU4,Did Not Serve,Mainline protestant,Ivy League university,Business owner,5.1M,White,75,Male,0,0.3333333333333333
1623,A49HPQ9P5AHU4,Served,Jewish,State university,Lawyer,92K,Black,45,Male,1,0.6666666666666666
1624,A49HPQ9P5AHU4,Served,Mormon,State university,Business owner,65K,White,60,Male,1,0.6666666666666666
1625,A49HPQ9P5AHU4,Did Not Serve,Mainline protestant,Small college,Business owner,65K,Asian American,52,Male,0,0.5
1626,A49HPQ9P5AHU4,Served,Catholic,Ivy League university,Lawyer,5.1M,Native American,52,Female,1,0.6666666666666666
1627,A49HPQ9P5AHU4,Did Not Serve,Mormon,State university,Lawyer,92K,Caucasian,75,Male,0,0.3333333333333333
1628,A49HPQ9P5AHU4,Served,Mainline protestant,Small college,High school teacher,210K,White,52,Female,1,0.8333333333333334
1629,A49HPQ9P5AHU4,Served,Evangelical protestant,Small college,Lawyer,65K,Native American,36,Female,0,0.3333333333333333
1630,A49HPQ9P5AHU4,Served,Mormon,Ivy League university,Doctor,54K,Asian American,75,Male,0,0.6666666666666666
1631,A49HPQ9P5AHU4,Served,Catholic,Ivy League university,Doctor,65K,Caucasian,75,Male,1,0.6666666666666666
1632,A49HPQ9P5AHU4,Did Not Serve,Catholic,No BA,Lawyer,5.1M,Black,45,Male,1,0.3333333333333333
1633,A49HPQ9P5AHU4,Served,Catholic,No BA,Car dealer,65K,Black,36,Male,0,0.16666666666666666
1634,A1RVL8P7TNY5TZ,Did Not Serve,None,Baptist college,Doctor,5.1M,Caucasian,60,Male,1,0.6666666666666666
1635,A1RVL8P7TNY5TZ,Served,Mormon,State university,High school teacher,92K,Hispanic,52,Male,0,0.5
1636,A1RVL8P7TNY5TZ,Did Not Serve,Jewish,Small college,Business owner,210K,Native American,75,Male,0,0.5
1637,A1RVL8P7TNY5TZ,Served,Jewish,State university,Lawyer,54K,Asian American,60,Male,1,0.8333333333333334
1638,A1RVL8P7TNY5TZ,Served,Jewish,No BA,Doctor,54K,White,75,Male,0,0.3333333333333333
1639,A1RVL8P7TNY5TZ,Did Not Serve,Mainline protestant,Baptist college,Business owner,54K,Hispanic,75,Female,1,0.8333333333333334
1640,A1RVL8P7TNY5TZ,Served,Mainline protestant,Small college,High school teacher,92K,Hispanic,75,Male,0,0.6666666666666666
1641,A1RVL8P7TNY5TZ,Served,Jewish,Ivy League university,Business owner,92K,White,60,Male,1,0.8333333333333334
1642,A1RVL8P7TNY5TZ,Did Not Serve,Jewish,Baptist college,High school teacher,92K,Hispanic,60,Female,1,0.6666666666666666
1643,A1RVL8P7TNY5TZ,Served,Mormon,Community college,Business owner,92K,Native American,45,Male,0,0.5
1644,A1RVL8P7TNY5TZ,Served,Evangelical protestant,Ivy League university,Doctor,32K,White,36,Female,1,0.8333333333333334
1645,A1RVL8P7TNY5TZ,Did Not Serve,Catholic,Ivy League university,Car dealer,32K,White,75,Female,0,0.5
1646,A2U4USW33WLKB4,Served,Mainline protestant,Baptist college,Lawyer,65K,Hispanic,45,Female,1,0.6666666666666666
1647,A2U4USW33WLKB4,Did Not Serve,Mainline protestant,Baptist college,Car dealer,32K,White,60,Male,0,0.3333333333333333
1648,A2U4USW33WLKB4,Served,Catholic,No BA,Doctor,32K,Asian American,45,Female,0,0.16666666666666666
1649,A2U4USW33WLKB4,Served,Catholic,State university,Lawyer,32K,Asian American,68,Male,1,0.6666666666666666
1650,A2U4USW33WLKB4,Served,Mormon,No BA,Farmer,65K,Hispanic,45,Female,0,0.16666666666666666
1651,A2U4USW33WLKB4,Did Not Serve,Jewish,State university,Farmer,32K,Caucasian,45,Female,1,0.6666666666666666
1652,A2U4USW33WLKB4,Served,Jewish,Small college,Lawyer,92K,Asian American,36,Female,1,0.6666666666666666
1653,A2U4USW33WLKB4,Served,Jewish,No BA,High school teacher,54K,Black,75,Male,0,0.3333333333333333
1654,A2U4USW33WLKB4,Did Not Serve,None,Small college,Farmer,54K,Black,45,Female,1,0.6666666666666666
1655,A2U4USW33WLKB4,Did Not Serve,Evangelical protestant,State university,Car dealer,92K,Asian American,36,Male,0,0.3333333333333333
1656,A2U4USW33WLKB4,Did Not Serve,Evangelical protestant,Ivy League university,Business owner,54K,Hispanic,60,Female,1,0.6666666666666666
1657,A2U4USW33WLKB4,Served,None,No BA,Doctor,65K,Caucasian,75,Female,0,0.3333333333333333
1658,A1E0SESMFVJ6IC,Served,Mainline protestant,Baptist college,High school teacher,32K,Caucasian,60,Female,1,1.0
1659,A1E0SESMFVJ6IC,Did Not Serve,Jewish,Ivy League university,High school teacher,5.1M,Native American,36,Female,0,0.0
1660,A1E0SESMFVJ6IC,Did Not Serve,Catholic,Baptist college,Business owner,32K,Hispanic,68,Female,1,1.0
1661,A1E0SESMFVJ6IC,Served,Jewish,State university,Doctor,54K,Asian American,36,Male,0,0.0
1662,A1E0SESMFVJ6IC,Did Not Serve,Evangelical protestant,Community college,High school teacher,65K,Native American,68,Male,1,1.0
1663,A1E0SESMFVJ6IC,Did Not Serve,Mainline protestant,Baptist college,Farmer,210K,Caucasian,36,Female,0,0.0
1664,A1E0SESMFVJ6IC,Served,Mormon,Community college,Business owner,65K,Caucasian,45,Female,1,1.0
1665,A1E0SESMFVJ6IC,Did Not Serve,Evangelical protestant,No BA,Car dealer,92K,Black,36,Male,0,0.0
1666,A1E0SESMFVJ6IC,Did Not Serve,Catholic,State university,Farmer,92K,Caucasian,60,Female,0,1.0
1667,A1E0SESMFVJ6IC,Did Not Serve,Jewish,Ivy League university,High school teacher,5.1M,Caucasian,45,Male,1,1.0
1668,A1E0SESMFVJ6IC,Served,Catholic,Baptist college,Car dealer,65K,Asian American,68,Male,1,1.0
1669,A1E0SESMFVJ6IC,Served,None,Community college,Doctor,5.1M,Black,52,Male,0,0.0
1670,AEU53YCVC8FUV,Served,Catholic,No BA,Doctor,32K,Caucasian,36,Male,0,0.5
1671,AEU53YCVC8FUV,Served,Mormon,Ivy League university,Car dealer,54K,Caucasian,45,Female,1,0.8333333333333334
1672,AEU53YCVC8FUV,Served,Mormon,State university,High school teacher,65K,Asian American,75,Male,0,0.5
1673,AEU53YCVC8FUV,Did Not Serve,Mormon,State university,Business owner,65K,Black,36,Male,1,0.8333333333333334
1674,AEU53YCVC8FUV,Served,Jewish,No BA,High school teacher,65K,Black,68,Male,0,0.5
1675,AEU53YCVC8FUV,Did Not Serve,Catholic,Ivy League university,Car dealer,210K,White,45,Male,1,0.8333333333333334
1676,AEU53YCVC8FUV,Did Not Serve,Mormon,State university,High school teacher,32K,Black,36,Male,0,0.5
1677,AEU53YCVC8FUV,Served,None,Baptist college,Farmer,210K,White,68,Female,1,0.8333333333333334
1678,AEU53YCVC8FUV,Served,None,Ivy League university,High school teacher,65K,Asian American,36,Female,1,
1679,AEU53YCVC8FUV,Served,Jewish,No BA,Car dealer,65K,Asian American,60,Female,0,0.5
1680,AEU53YCVC8FUV,Served,None,State university,Business owner,92K,Native American,52,Female,1,0.8333333333333334
1681,AEU53YCVC8FUV,Served,Catholic,State university,High school teacher,210K,Native American,75,Male,0,0.5
1682,A2YEKVKNQOQFNB,Served,Evangelical protestant,Ivy League university,Farmer,32K,Hispanic,60,Male,1,0.8333333333333334
1683,A2YEKVKNQOQFNB,Did Not Serve,None,Community college,High school teacher,5.1M,Native American,68,Female,0,0.3333333333333333
1684,A2YEKVKNQOQFNB,Did Not Serve,Mormon,Ivy League university,Car dealer,92K,Asian American,52,Male,0,0.6666666666666666
1685,A2YEKVKNQOQFNB,Did Not Serve,Mormon,No BA,Lawyer,92K,Asian American,45,Male,1,0.5
1686,A2YEKVKNQOQFNB,Did Not Serve,Evangelical protestant,Baptist college,Lawyer,92K,Hispanic,52,Male,0,0.8333333333333334
1687,A2YEKVKNQOQFNB,Served,Evangelical protestant,Community college,Doctor,32K,Black,68,Male,1,0.5
1688,A2YEKVKNQOQFNB,Served,None,State university,Doctor,65K,White,52,Male,0,0.8333333333333334
1689,A2YEKVKNQOQFNB,Served,Jewish,No BA,Farmer,210K,Caucasian,68,Female,1,0.5
1690,A2YEKVKNQOQFNB,Did Not Serve,Catholic,No BA,Business owner,32K,Caucasian,36,Female,1,0.8333333333333334
1691,A2YEKVKNQOQFNB,Did Not Serve,None,No BA,Business owner,32K,White,75,Male,0,0.6666666666666666
1692,A2YEKVKNQOQFNB,Did Not Serve,Mainline protestant,State university,Doctor,5.1M,Hispanic,75,Male,0,0.8333333333333334
1693,A2YEKVKNQOQFNB,Served,Jewish,State university,Doctor,210K,Hispanic,36,Female,1,0.3333333333333333
1694,A2LFOZIWNRPO4E,Served,None,Baptist college,Lawyer,65K,Asian American,60,Male,1,0.6666666666666666
1695,A2LFOZIWNRPO4E,Served,None,Community college,Car dealer,5.1M,White,60,Male,0,0.3333333333333333
1696,A2LFOZIWNRPO4E,Did Not Serve,Evangelical protestant,Community college,High school teacher,32K,Black,45,Male,0,0.5
1697,A2LFOZIWNRPO4E,Served,Mormon,Ivy League university,Business owner,210K,Native American,60,Male,1,0.5
1698,A2LFOZIWNRPO4E,Did Not Serve,Evangelical protestant,No BA,High school teacher,92K,Black,68,Female,0,0.5
1699,A2LFOZIWNRPO4E,Did Not Serve,Jewish,Baptist college,Doctor,210K,Black,36,Male,1,0.5
1700,A2LFOZIWNRPO4E,Served,Evangelical protestant,Community college,Doctor,210K,Native American,52,Male,1,0.6666666666666666
1701,A2LFOZIWNRPO4E,Served,Jewish,State university,High school teacher,92K,Asian American,52,Female,0,0.5
1702,A2LFOZIWNRPO4E,Did Not Serve,Mainline protestant,Community college,Business owner,54K,Native American,45,Male,0,0.5
1703,A2LFOZIWNRPO4E,Served,None,Small college,High school teacher,32K,Asian American,52,Male,1,0.6666666666666666
1704,A2LFOZIWNRPO4E,Did Not Serve,None,Ivy League university,Lawyer,210K,Asian American,60,Female,1,0.6666666666666666
1705,A2LFOZIWNRPO4E,Did Not Serve,Mormon,Community college,Car dealer,65K,Caucasian,45,Male,0,0.5
1706,A1DIL5CPN9GUU5,Served,Jewish,Ivy League university,Doctor,5.1M,Black,60,Female,0,0.3333333333333333
1707,A1DIL5CPN9GUU5,Served,Mainline protestant,Baptist college,Farmer,210K,Asian American,60,Male,1,0.8333333333333334
1708,A1DIL5CPN9GUU5,Did Not Serve,Mormon,State university,Doctor,5.1M,Native American,52,Male,1,1.0
1709,A1DIL5CPN9GUU5,Did Not Serve,None,Ivy League university,High school teacher,32K,White,60,Female,0,0.6666666666666666
1710,A1DIL5CPN9GUU5,Did Not Serve,Catholic,Small college,High school teacher,5.1M,Black,36,Female,0,1.0
1711,A1DIL5CPN9GUU5,Served,Catholic,Community college,Doctor,65K,Native American,36,Female,1,0.6666666666666666
1712,A1DIL5CPN9GUU5,Did Not Serve,Mormon,Ivy League university,Farmer,210K,White,45,Female,0,1.0
1713,A1DIL5CPN9GUU5,Served,Jewish,Small college,Business owner,65K,Black,52,Female,1,0.6666666666666666
1714,A1DIL5CPN9GUU5,Served,Mormon,State university,Car dealer,92K,White,52,Female,1,0.5
1715,A1DIL5CPN9GUU5,Served,Evangelical protestant,Ivy League university,High school teacher,210K,Asian American,45,Male,0,0.5
1716,A1DIL5CPN9GUU5,Served,None,No BA,Car dealer,5.1M,Asian American,45,Female,0,0.5
1717,A1DIL5CPN9GUU5,Served,Mainline protestant,Ivy League university,High school teacher,65K,Native American,45,Male,1,0.8333333333333334
1718,A2WNINTSFLXDDC,Served,Mormon,Community college,High school teacher,92K,Native American,36,Female,1,0.8333333333333334
1719,A2WNINTSFLXDDC,Did Not Serve,Mainline protestant,Small college,Lawyer,210K,Native American,52,Male,0,0.5
1720,A2WNINTSFLXDDC,Served,Evangelical protestant,Ivy League university,High school teacher,32K,Native American,36,Male,1,0.8333333333333334
1721,A2WNINTSFLXDDC,Served,Jewish,State university,Car dealer,92K,Hispanic,52,Female,0,0.5
1722,A2WNINTSFLXDDC,Did Not Serve,Mormon,Baptist college,Doctor,32K,Black,36,Female,0,0.6666666666666666
1723,A2WNINTSFLXDDC,Did Not Serve,Jewish,Small college,Farmer,210K,Black,52,Female,1,0.8333333333333334
1724,A2WNINTSFLXDDC,Served,Jewish,No BA,High school teacher,5.1M,Native American,68,Female,0,0.3333333333333333
1725,A2WNINTSFLXDDC,Served,Jewish,Baptist college,Lawyer,54K,White,52,Female,1,0.6666666666666666
1726,A2WNINTSFLXDDC,Served,Catholic,State university,Business owner,32K,Native American,52,Female,1,0.6666666666666666
1727,A2WNINTSFLXDDC,Served,Mainline protestant,Ivy League university,Lawyer,65K,Black,68,Female,0,0.6666666666666666
1728,A2WNINTSFLXDDC,Did Not Serve,Mainline protestant,No BA,Car dealer,65K,Hispanic,36,Female,0,0.3333333333333333
1729,A2WNINTSFLXDDC,Served,Catholic,Ivy League university,Lawyer,54K,Hispanic,52,Female,1,0.6666666666666666
1730,A2U9PZSX6542FX,Served,Jewish,Community college,Doctor,65K,Native American,68,Female,1,0.6666666666666666
1731,A2U9PZSX6542FX,Served,Jewish,Small college,Farmer,210K,Native American,75,Female,0,0.3333333333333333
1732,A2U9PZSX6542FX,Did Not Serve,Evangelical protestant,Ivy League university,Business owner,54K,Caucasian,75,Male,0,0.16666666666666666
1733,A2U9PZSX6542FX,Served,None,Ivy League university,Lawyer,92K,Asian American,60,Male,1,1.0
1734,A2U9PZSX6542FX,Did Not Serve,Catholic,No BA,Business owner,92K,Black,45,Female,0,0.16666666666666666
1735,A2U9PZSX6542FX,Did Not Serve,Catholic,Community college,Car dealer,5.1M,White,52,Female,1,0.3333333333333333
1736,A2U9PZSX6542FX,Served,None,State university,Business owner,210K,White,60,Female,0,0.6666666666666666
1737,A2U9PZSX6542FX,Served,Mainline protestant,Community college,Lawyer,54K,Native American,52,Female,1,0.8333333333333334
1738,A2U9PZSX6542FX,Served,Mainline protestant,Baptist college,Car dealer,92K,Native American,75,Male,1,0.5
1739,A2U9PZSX6542FX,Did Not Serve,Mormon,State university,Business owner,65K,Asian American,60,Female,0,0.3333333333333333
1740,A2U9PZSX6542FX,Did Not Serve,Catholic,State university,Doctor,65K,Hispanic,75,Female,0,0.16666666666666666
1741,A2U9PZSX6542FX,Served,None,No BA,Car dealer,54K,Hispanic,60,Male,1,0.3333333333333333
1742,ABSA7S2BBJ31H,Served,Mormon,Ivy League university,Car dealer,54K,White,52,Female,0,0.5
1743,ABSA7S2BBJ31H,Did Not Serve,Catholic,State university,Car dealer,65K,Hispanic,60,Female,1,0.6666666666666666
1744,ABSA7S2BBJ31H,Did Not Serve,Mormon,No BA,Lawyer,65K,Native American,52,Male,0,0.3333333333333333
1745,ABSA7S2BBJ31H,Did Not Serve,Evangelical protestant,State university,Lawyer,210K,Black,45,Female,1,0.5
1746,ABSA7S2BBJ31H,Did Not Serve,Mormon,Baptist college,Lawyer,92K,Native American,68,Male,1,0.3333333333333333
1747,ABSA7S2BBJ31H,Served,None,No BA,Car dealer,92K,Caucasian,68,Female,0,0.3333333333333333
1748,ABSA7S2BBJ31H,Did Not Serve,Mainline protestant,Ivy League university,Business owner,54K,White,75,Female,1,0.5
1749,ABSA7S2BBJ31H,Did Not Serve,None,No BA,Farmer,92K,White,68,Female,0,0.3333333333333333
1750,ABSA7S2BBJ31H,Served,Jewish,State university,Car dealer,65K,Hispanic,52,Female,0,0.5
1751,ABSA7S2BBJ31H,Did Not Serve,None,No BA,Lawyer,65K,Asian American,75,Male,1,0.5
1752,A3QBI8U7IG073G,Served,None,Community college,Lawyer,54K,Black,36,Female,1,0.8333333333333334
1753,A3QBI8U7IG073G,Served,Mainline protestant,Ivy League university,High school teacher,65K,Native American,45,Male,0,0.6666666666666666
1754,A3QBI8U7IG073G,Did Not Serve,Catholic,Community college,Business owner,65K,Hispanic,45,Male,0,0.6666666666666666
1755,A3QBI8U7IG073G,Served,None,Ivy League university,Business owner,210K,Native American,36,Male,1,0.8333333333333334
1756,A3QBI8U7IG073G,Did Not Serve,Mormon,Baptist college,Lawyer,210K,Black,36,Female,1,1.0
1757,A3QBI8U7IG073G,Did Not Serve,None,No BA,Lawyer,65K,Caucasian,60,Male,0,0.5
1758,A3QBI8U7IG073G,Served,Evangelical protestant,Small college,Business owner,65K,Caucasian,68,Female,1,1.0
1759,A3QBI8U7IG073G,Did Not Serve,Evangelical protestant,No BA,Farmer,210K,Asian American,75,Male,0,0.0
1760,A3QBI8U7IG073G,Served,Jewish,State university,Farmer,32K,Asian American,45,Male,0,0.16666666666666666
1761,A3QBI8U7IG073G,Did Not Serve,Evangelical protestant,Ivy League university,Doctor,32K,Caucasian,68,Male,1,1.0
1762,A3QBI8U7IG073G,Did Not Serve,Evangelical protestant,Community college,Lawyer,54K,Hispanic,75,Female,0,0.5
1763,A3QBI8U7IG073G,Served,Jewish,State university,Car dealer,210K,White,75,Female,1,0.5
1764,A35ZQUGDUWCH85,Did Not Serve,Catholic,Baptist college,Farmer,92K,White,45,Male,1,0.8333333333333334
1765,A35ZQUGDUWCH85,Did Not Serve,None,Ivy League university,Lawyer,210K,Native American,36,Male,0,0.6666666666666666
1766,A35ZQUGDUWCH85,Served,None,Small college,Business owner,65K,Asian American,75,Male,1,0.8333333333333334
1767,A35ZQUGDUWCH85,Served,Mormon,No BA,Car dealer,210K,Asian American,60,Male,0,0.5
1768,A35ZQUGDUWCH85,Did Not Serve,Jewish,Ivy League university,Farmer,54K,Asian American,36,Female,0,0.8333333333333334
